0	-0.87	 0	 0.531	 -0.68
1	0.797	 -0.71	 0	 0.736
0	-0.71	 0	 0.906	 -0.93
0	0	 0	 0	 0.109
0	-0.92	 0	 -0.73	 -1.0
0	-0.92	 0	 -0.73	 -1.0
1	0.962	 -0.89	 0	 0.855
0	-0.87	 0	 0.882	 -0.56
0	-0.87	 0	 0.882	 -0.56
0	0	 0	 0.875	 -0.86
0	-0.86	 0	 -0.79	 0
0	-0.03	 -0.00	 0	 -0.20
0	-0.85	 0	 -0.98	 0
0	-0.16	 -0.01	 -0.17	 0.062
0	-0.61	 0	 0.516	 -0.96
1	0.752	 -0.57	 0	 0.967
0	-0.98	 0	 0.662	 -0.73
0	-0.61	 0	 0.516	 -0.96
0	-0.14	 0	 -0.21	 -0.07
0	0	 0.146	 -0.05	 0.077
0	0	 0.146	 -0.05	 0.077
0	0	 0.146	 -0.05	 0.077
0	-0.69	 0	 0.516	 -0.96
0	-0.95	 0	 0.434	 -0.98
0	-0.61	 0	 0.516	 -0.96
1	0.778	 -0.96	 0	 0.702
1	0.203	 0.077	 0	 0.189
0	-0.70	 0	 0.905	 -0.84
1	0.688	 -0.73	 0	 0.955
1	0	 -0.85	 0	 0.85
1	0.049	 0.145	 0	 0.171
1	0.623	 -0.90	 0	 0.533
1	0	 0.067	 0	 0.05
0	-0.79	 0	 0	 -0.79
1	0.679	 -0.94	 0	 0.661
1	0.689	 -0.56	 0	 0.74
0	-0.90	 0	 -0.94	 0
0	0	 0	 0.936	 -0.74
0	-0.99	 0	 0.691	 -0.65
0	-0.69	 0	 0.685	 -0.66
0	-0.74	 0	 0.907	 -0.86
0	-0.08	 0.232	 0	 0.099
0	-0.78	 0	 0.754	 -0.96
0	-0.92	 0	 0.64	 -0.52
1	0.57	 0.754	 -0.32	 0.464
1	0	 0.225	 -0.15	 0.236
1	0.811	 -0.63	 0	 0.959
1	0.811	 -0.63	 0	 0.959
1	0.811	 -0.63	 0	 0.959
0	-0.92	 0	 0.918	 0
1	0.968	 -0.87	 0	 0.992
0	-0.82	 0	 0.958	 -0.55
1	0.563	 -0.72	 0	 0.644
1	0.868	 -0.95	 0	 0.548
1	0.868	 -0.95	 0	 0.548
0	-0.29	 -0.12	 0	 -0.29
0	0	 0	 0	 -0.87
1	0.725	 -0.94	 0	 0.792
1	0.03	 0.068	 -0.04	 0.093
0	-0.10	 -0.01	 -0.05	 -0.13
0	-0.05	 0	 0.01	 -0.02
0	-0.85	 0	 0.685	 -0.83
0	0.022	 -0.01	 0.062	 -0.09
0	-0.96	 0	 0.261	 -0.95
0	-0.85	 0	 0.685	 -0.83
0	-0.52	 0	 0.981	 -0.65
0	-0.54	 0	 0.992	 -0.87
0	-0.83	 0	 0.831	 -0.69
0	-0.93	 0	 0.857	 -0.51
1	0.65	 -0.61	 0	 0.711
1	0.882	 0.901	 0	 0
1	-0.03	 0.079	 0.013	 0.05
1	0.907	 -0.84	 0	 0
1	0	 0.095	 0.021	 0.092
1	0.032	 -0.00	 0	 0.09
1	0.849	 -0.50	 0	 0.845
1	0.037	 0.184	 0	 0.211
0	-0.94	 0	 0	 -0.98
0	-0.09	 0	 -0.07	 0
0	-0.97	 0	 0	 -0.77
0	-0.02	 0.119	 0	 0.054
1	0.887	 0.877	 0	 0
0	-0.35	 -0.10	 0	 -0.34
1	0.076	 0.067	 0.049	 0
0	-0.03	 0.111	 -0.06	 0.084
1	0.044	 -0.66	 0	 0.361
0	-0.92	 0	 0.833	 -0.97
0	0	 0	 0	 0.099
0	-0.07	 0	 0	 -0.07
0	-0.05	 0.077	 0	 0.053
1	0.798	 -0.51	 0	 0.519
0	-0.91	 0	 -0.72	 -0.99
0	0.055	 0	 0.038	 0.119
0	0	 0	 -0.96	 -0.80
1	0.059	 0	 0	 0.049
1	0.059	 0	 0	 0.049
1	0.84	 -0.97	 0	 0.713
1	-0.13	 0	 0.013	 -0.08
0	-0.91	 0	 0.931	 -0.72
0	0.059	 0	 0	 0.049
0	-0.91	 0	 0.796	 -0.87
0	0	 0.142	 0	 0.125
1	0.508	 -0.72	 0	 0.727
0	-0.89	 0	 0.943	 -0.56
1	0.508	 -0.72	 0	 0.727
0	-0.85	 0	 0.915	 -0.82
0	0	 0	 -0.96	 -0.80
0	0.04	 0.07	 0	 0
0	-0.91	 0	 -0.72	 -0.99
1	0.508	 -0.72	 0	 0.727
1	0.04	 0.07	 0	 0
1	0.04	 0.07	 0	 0
1	0	 0	 0	 -0.06
1	0	 0	 -0.71	 -0.88
0	-0.56	 0	 0.977	 -0.86
0	-0.03	 -0.02	 0.027	 -0.10
0	0.029	 0	 0	 0.05
0	-0.82	 0	 0	 -0.73
1	0.514	 0.122	 -0.08	 0.081
0	-0.98	 0	 0.058	 -0.92
0	-0.78	 0	 0	 -0.71
0	-0.12	 0	 -0.05	 -0.13
0	-0.88	 0	 0.666	 -0.90
0	-0.62	 0	 0.961	 -0.54
1	0.522	 -0.88	 0	 0.965
0	-0.91	 0	 0.921	 -0.73
0	0.172	 0.159	 -0.06	 0.161
0	-0.10	 0	 -0.05	 -0.11
0	-0.82	 0	 0.958	 -0.55
0	-0.82	 0	 0.958	 -0.55
1	0.934	 -0.62	 0	 0.79
1	0.934	 -0.62	 0	 0.79
0	-0.56	 0	 0.892	 -0.78
0	-0.76	 0	 0.744	 -0.75
0	-0.57	 0	 0.885	 -0.79
0	-0.98	 0	 0.058	 -0.92
0	0	 0	 0.846	 -0.88
0	-0.13	 0.071	 0.694	 -0.67
0	0	 0	 -0.06	 0
1	0.606	 -0.97	 0	 0.742
0	-0.55	 0	 0.741	 -0.76
1	0.606	 -0.97	 0	 0.742
0	-0.99	 0	 -0.95	 0
0	-0.83	 0	 0.924	 -0.79
0	-0.75	 0	 0	 -0.81
0	-0.87	 0	 0.53	 -0.65
0	-0.95	 0	 0	 -0.83
0	0	 0	 0.817	 -0.78
0	0	 0.953	 0	 0.722
1	0.023	 0.113	 0.053	 0.153
1	0.02	 0	 0	 0.057
1	0.023	 0.113	 0.053	 0.153
1	0.274	 -0.01	 0.012	 0.132
1	0.274	 -0.01	 0.012	 0.132
0	-0.83	 0	 0.987	 -0.53
0	0.022	 -0.13	 0	 0
1	0.821	 -0.99	 0	 0.572
1	0	 -0.93	 0	 0.829
1	0.1	 0.085	 0	 0.093
1	0.049	 0.078	 0.05	 0.121
0	-0.98	 0	 0	 -0.98
0	-0.94	 0	 0	 -0.98
0	0	 0.749	 0	 0.766
0	0	 0	 0.963	 -0.88
0	0	 -0.02	 0.064	 -0.08
0	0	 0	 -0.82	 -0.86
0	-0.73	 0	 -0.98	 0
0	-0.50	 0	 0.681	 -0.89
0	-0.78	 0	 0.699	 -0.80
0	0.033	 0	 0.013	 0.064
0	-0.71	 0	 0.845	 -0.69
0	-0.15	 0	 -0.21	 -0.15
0	-0.87	 0	 0.882	 -0.56
0	0.062	 -0.03	 0.116	 -0.09
0	-0.12	 0	 -0.19	 -0.07
0	-0.66	 0	 0.813	 -0.94
0	-1.0	 0	 0.619	 -0.93
0	-0.12	 0.13	 0.647	 -0.64
0	-0.98	 0	 -0.71	 0
0	-0.71	 0	 0	 0
0	-0.18	 -0.06	 -0.11	 -0.25
0	-0.78	 0	 0.701	 -0.78
0	-0.78	 0	 0.569	 -0.91
0	-0.11	 -0.04	 0.033	 -0.08
0	-0.58	 0	 0.577	 -0.64
0	-0.91	 0	 0.681	 -0.81
0	-0.58	 0	 0.577	 -0.64
0	0	 0	 0	 0.073
1	0.8	 -0.97	 0	 0.512
0	-0.50	 0	 0.737	 -0.74
1	0.615	 -0.93	 0	 0.812
0	-0.88	 0	 -0.78	 0
0	0	 0.803	 0	 0.958
1	0.62	 -0.59	 0	 0.967
1	0.704	 -0.92	 0	 0.517
0	-0.85	 0	 0.549	 -0.93
0	0	 0.803	 0	 0.958
0	0	 0.803	 0	 0.958
1	0.615	 -0.93	 0	 0.812
1	0.022	 -0.13	 0.153	 -0.31
1	0.022	 -0.13	 0.153	 -0.31
1	0.022	 -0.13	 0.153	 -0.31
1	0.634	 -0.73	 0	 0.974
1	0.615	 -0.93	 0	 0.812
1	0.522	 -0.88	 0	 0.965
1	0.958	 -0.50	 0	 0.527
0	-0.83	 0.214	 -0.39	 -0.10
0	-0.83	 0.214	 -0.39	 -0.10
0	0	 0	 0.743	 -0.98
0	0	 0.081	 0	 0
0	0	 0	 -0.96	 -0.88
1	0.037	 0	 0.03	 0.098
1	0.548	 -0.86	 0	 0.938
1	0	 0.758	 0	 0.935
0	-0.51	 0	 0.607	 -0.76
0	-0.79	 0	 0.709	 -0.85
0	-0.95	 0	 0.735	 -0.84
0	0.031	 0	 -0.08	 -0.08
0	0	 0.849	 0	 0.885
1	0.068	 0	 0.034	 0.076
1	0.774	 -0.91	 0	 0.95
1	0.774	 -0.91	 0	 0.95
1	0.053	 0.1	 0	 0
1	0.681	 -0.63	 0	 0.647
0	-0.75	 0	 0.547	 -0.78
0	-0.60	 0	 0.716	 -0.52
0	0	 -0.00	 0.053	 -0.03
0	0	 -0.09	 0.119	 -0.11
1	0.919	 0	 0	 0.838
1	0.032	 0	 0	 0.077
0	-0.94	 0	 0.69	 -0.98
0	0.067	 -0.2	 0.064	 0
1	0.627	 -0.65	 0	 0.968
1	0.053	 -0.06	 0	 0
1	0.793	 -0.83	 0	 0
1	0	 -0.00	 0.053	 -0.03
1	0.427	 0.227	 0	 0.37
0	-0.85	 0	 0.676	 -0.82
0	-0.9	 0	 0.749	 -0.71
0	0	 0.067	 0	 0.062
0	-0.98	 0	 0.657	 -0.95
0	0	 0	 -0.84	 -0.70
0	-0.69	 0	 0.516	 -0.96
0	-0.98	 0	 0.657	 -0.95
0	-0.69	 0	 0.516	 -0.96
0	0.052	 0.223	 -0.06	 0.163
1	0.985	 -0.72	 0	 0.597
1	0.101	 0.137	 0	 0.193
1	0.023	 0.067	 -0.04	 0.089
0	-0.98	 0	 0.441	 -0.96
1	0.958	 -0.50	 0	 0.527
1	0.861	 -0.87	 0	 0.597
1	0	 0.105	 0	 0.1
1	0	 0.763	 0	 0.898
1	0	 0.823	 0	 0.75
1	0.995	 -0.69	 0	 0.528
1	0.973	 0.822	 0	 0.735
0	-0.83	 0	 0.858	 -0.79
0	-0.97	 0	 0.885	 -0.97
0	-0.63	 0	 0.822	 -0.95
1	0.757	 -0.82	 0	 0.982
0	-0.62	 0	 0.69	 -0.76
0	0	 0.733	 0	 0.997
1	0.784	 0.731	 0	 0
1	0.096	 0.097	 -0.07	 0
1	0.852	 0	 0	 0.993
1	0.852	 0	 0	 0.993
1	0	 0.079	 0	 0
0	-0.96	 0	 0.636	 -0.85
0	-0.64	 0	 0.625	 -0.88
1	0.632	 -0.96	 0	 0.632
1	0.834	 -0.71	 0	 0.649
0	-0.53	 0	 0.682	 -0.74
0	-0.77	 0	 0.588	 -0.80
0	0.037	 0	 0.026	 0.129
0	-0.59	 0	 0.672	 -0.83
0	0	 0.195	 0.035	 0.201
0	-0.50	 0	 0.681	 -0.89
0	-0.50	 0	 0.681	 -0.89
0	0.049	 0.113	 0.107	 0.162
1	0.763	 -0.61	 0	 0.777
1	0.738	 -0.96	 0	 0.727
1	-0.11	 0	 -0.16	 0.062
1	0.093	 -0.02	 0	 0.056
0	-0.94	 0	 0	 -0.84
1	0.911	 0	 0	 0
1	0.72	 0.805	 0	 0.853
1	0.827	 0.954	 0	 0
1	0.069	 0.112	 0	 0.167
1	0	 0.171	 -0.05	 0.102
1	0.085	 -0.17	 -0.05	 0
1	0.983	 -0.63	 0	 0.697
1	0.75	 -0.88	 0	 0.989
0	-0.60	 0	 0.544	 -0.62
0	0	 0	 0.033	 -0.04
0	-0.91	 0	 0.637	 -0.59
0	-0.82	 0	 0.642	 -0.72
0	0	 -0.06	 0	 0.065
1	0.713	 0	 0	 0.766
1	0.941	 0.917	 0	 0
1	0.911	 0	 0	 0
1	-0.06	 0.068	 -0.12	 -0.16
0	-0.06	 0.068	 -0.12	 -0.16
0	-0.71	 0	 0.509	 -0.92
1	0.622	 -0.96	 0	 0.877
1	0.911	 0	 0	 0
1	0.052	 0.119	 0	 0.141
1	0	 0.943	 0	 0
1	0.911	 0	 0	 0
0	-0.71	 0	 0.906	 -0.93
0	-0.90	 0	 0.865	 -0.77
0	0.063	 0	 0.01	 0.16
0	-0.81	 0	 0	 -0.82
0	0.1	 0.085	 0	 0.093
1	0.636	 -0.95	 0	 0.664
1	0	 -0.85	 0	 0.85
1	0.03	 0.069	 0	 0.168
1	0.636	 -0.79	 0	 0.552
1	0.635	 -0.79	 0	 0.549
0	-0.85	 0	 0.676	 -0.82
0	-0.84	 0	 0.655	 -0.85
0	0	 0.237	 0.039	 0.098
0	-0.05	 0.308	 -0.09	 0.182
0	-0.14	 -0.01	 -0.14	 -0.02
0	0	 0.12	 0.086	 0.11
1	0.051	 0.126	 -0.07	 0.164
1	0	 -0.74	 0	 0.921
1	0	 0.878	 0	 0.745
1	0	 0.966	 0	 0.803
1	0.731	 -0.97	 0	 0.957
1	0	 0.82	 0	 0.87
1	0	 0.083	 0	 0
1	0.632	 -0.86	 0	 0.799
1	0.65	 -0.61	 0	 0.703
1	0.739	 -0.71	 0	 0
1	-0.20	 0.109	 -0.15	 -0.09
0	-0.91	 0	 0.833	 -0.94
0	-0.62	 0	 0.624	 -0.60
0	-0.95	 0	 0.517	 -0.53
0	-0.89	 0	 0.78	 -0.66
0	0	 0	 0.801	 -0.91
0	0	 0	 0.803	 -0.90
0	-0.65	 0	 0.973	 -0.93
0	0	 0	 1.0	 -0.92
1	0.63	 -0.69	 0	 0.865
1	0.953	 -0.65	 0	 0.866
1	0	 0.117	 -0.07	 0.094
1	0	 0	 -0.77	 -0.72
0	-0.71	 0	 0.871	 -0.75
0	0.105	 -0.01	 0.055	 0.158
1	0.059	 0	 0	 0.049
0	-0.02	 -0.05	 -0.05	 -0.05
0	-0.03	 0.133	 -0.07	 0.214
0	0	 0.94	 0	 0.892
0	0	 0	 -0.77	 -0.72
0	-0.51	 0	 0.582	 -0.97
0	-0.5	 0	 0.598	 -0.80
0	0	 0	 -0.84	 -0.75
0	-0.75	 0	 0.683	 -0.99
0	0	 -0.94	 0	 0.997
1	0.76	 0	 0	 0.808
1	0.029	 0	 0	 0.05
0	-0.91	 0	 0.931	 -0.72
0	0.096	 -0.01	 0	 0
1	0.81	 0	 0	 0.721
0	-0.91	 0	 0.637	 -0.59
1	0.84	 -0.64	 0	 0.912
1	0	 0.76	 0	 0.835
1	0	 0.792	 0	 0.764
1	0.701	 0.874	 0	 0.752
1	-0.06	 -0.05	 0.037	 -0.14
0	-0.78	 0	 0.754	 -0.96
1	0.636	 -0.79	 0	 0.552
1	0.971	 0.854	 0	 0
0	-0.71	 0	 0.944	 -0.99
0	-0.71	 0	 0.941	 -1
0	0	 0	 0.022	 -0.14
0	-0.04	 -0.06	 0.087	 -0.13
0	0	 0	 0	 -0.71
1	0.102	 0	 0	 0
0	-0.08	 -0.08	 0.021	 -0.13
0	0	 -0.09	 0.035	 0.1
0	0	 -0.09	 0.035	 0.1
0	-0.02	 0	 0.061	 0
0	-0.08	 -0.04	 0.062	 -0.04
0	-0.04	 0	 0.06	 -0.04
0	0	 -0.02	 0.043	 -0.04
1	0.648	 -0.53	 0	 0.94
1	-0.07	 -0.03	 0.032	 0
0	-0.09	 0	 -0.15	 -0.05
0	-0.77	 0.277	 -0.44	 -0.05
0	-0.04	 -0.02	 0.057	 -0.08
1	0.554	 -0.72	 0	 0.651
1	0.554	 -0.72	 0	 0.651
1	0	 0	 -0.87	 -0.85
1	-0.04	 0.127	 -0.12	 0.223
1	0	 0	 -0.81	 -0.91
0	-0.97	 0	 0.775	 -0.95
0	-0.05	 -0.02	 0.05	 -0.13
0	-0.05	 -0.03	 0.043	 -0.13
0	-0.04	 0	 0.026	 -0.04
0	-0.06	 -0.02	 0.068	 -0.09
0	-0.04	 -0.02	 0	 -0.10
0	-0.07	 -0.02	 0.036	 -0.12
0	-0.85	 0	 0.676	 -0.82
0	-0.85	 0	 0.676	 -0.82
0	-0.77	 0	 0.895	 -0.73
0	0.057	 0	 0.023	 0.124
0	0.02	 0.071	 0	 0.069
1	0.03	 0.068	 -0.04	 0.093
1	0.022	 0	 0.008	 0.058
1	0.636	 -0.79	 0	 0.552
1	0.03	 0.068	 -0.04	 0.093
1	0.918	 0.476	 -0.19	 0.417
1	0.741	 -0.74	 0	 0.666
1	0.65	 -0.61	 0	 0.711
1	0	 0.097	 0	 0.085
0	-0.87	 0	 0.531	 -0.68
0	0.045	 0	 0.017	 0.052
1	0.054	 -0.07	 0.025	 0
1	0.036	 -0.05	 0	 0
1	0.971	 -0.92	 0	 0.617
1	0.887	 0.877	 0	 0
1	-0.02	 -0.09	 0.11	 -0.13
1	0	 0	 -0.07	 0
1	0.991	 -0.73	 0	 0.668
1	0.036	 -0.05	 0	 0
1	0.704	 -0.92	 0	 0.517
0	-0.80	 0	 0.826	 -0.62
0	-0.09	 -0.03	 0.061	 0
1	0.094	 0	 0	 0
0	-0.77	 0	 0.585	 -0.83
0	0	 0.067	 0	 0.05
0	0	 0	 0	 0.106
1	0.094	 0	 0	 0
1	0.09	 0.07	 0	 0.246
1	0.073	 -0.02	 0	 0
0	-0.97	 0	 0.793	 -0.68
0	-0.78	 0	 0.918	 -0.96
0	0.023	 0	 0	 0.119
0	-0.71	 0	 0.983	 -0.62
0	0.042	 -0.02	 0.035	 0.065
0	0.022	 0	 0.015	 0.096
1	0.022	 0	 0.015	 0.096
0	-0.03	 0.133	 -0.07	 0.214
0	0	 -0.88	 0	 0.782
0	-0.05	 0.068	 -0.10	 -0.08
0	-0.97	 0	 0.831	 -0.87
1	0.899	 -0.77	 0	 0.866
0	-0.73	 0	 0.857	 0
0	-0.12	 0.13	 0.647	 -0.64
0	-0.72	 0	 0	 -0.77
0	-0.96	 0	 0.742	 0
0	-0.57	 0	 0.814	 -0.93
1	0.724	 -0.84	 0	 0.919
1	0.557	 -0.53	 0	 0.704
0	-0.52	 0	 0.821	 -0.65
0	-0.13	 0.146	 0.623	 -0.63
1	0.557	 -0.53	 0	 0.704
1	0	 0.94	 0	 0.892
0	-0.86	 0	 0.783	 -0.57
1	0.627	 -0.72	 0	 0.974
1	0.971	 -0.71	 0	 0.656
1	0.049	 0.113	 0.107	 0.162
1	0.969	 -0.54	 0	 0.806
0	-0.51	 0	 0.582	 -0.97
0	-0.78	 0	 0.855	 -0.99
0	-0.86	 0	 0.858	 -0.91
0	0.255	 0.182	 -0.06	 0.314
0	-0.85	 0	 0.936	 -0.80
0	-0.85	 0	 0.936	 -0.80
0	-0.66	 0	 0.877	 -0.64
0	0	 0.095	 0.016	 0.106
1	0.954	 0.905	 0	 0
1	0.524	 -0.75	 0	 0.932
1	0.524	 -0.75	 0	 0.932
0	-0.76	 0	 0.692	 -0.84
0	0	 0	 0	 0.115
0	-0.98	 0	 0.937	 -0.68
0	-0.51	 0	 0.582	 -0.97
0	0.084	 0	 -0.04	 0.077
0	0	 0.845	 0	 0.794
0	0	 0	 -0.81	 -0.91
0	0	 0.861	 0	 0.822
0	-0.79	 0	 0.92	 -0.75
0	-0.78	 0	 0.74	 -0.94
1	0.975	 0.714	 0	 0
0	-0.91	 0	 -0.72	 -0.99
0	-0.54	 0	 0.992	 -0.87
0	-0.70	 0	 0	 -0.86
0	0	 -0.76	 0	 0.803
0	-0.05	 0.106	 0	 0.06
0	-0.05	 0.106	 0	 0.06
1	0.681	 -0.93	 0	 0.78
1	-0.05	 0.106	 0	 0.06
0	-0.62	 0	 0.632	 -0.78
0	0.03	 0	 0.01	 0.071
0	-0.05	 0.106	 0	 0.06
0	-0.62	 0	 0.632	 -0.78
0	-0.93	 0	 0.807	 -0.95
0	0	 0.188	 -0.04	 0.191
1	0.128	 -0.04	 0	 0
0	-0.05	 0.106	 0	 0.06
0	-0.03	 0	 -0.05	 0
0	-0.86	 0	 0.914	 -0.69
1	0.639	 -0.70	 0	 0.507
0	-0.95	 0	 0.624	 -0.57
1	0.682	 -0.52	 0	 0.613
1	0.022	 -0.01	 0.062	 -0.09
1	0.037	 0	 0	 0.067
1	0.546	 -0.96	 0	 0.533
1	0.852	 0	 0	 0.993
1	0.546	 -0.96	 0	 0.533
1	0.852	 0	 0	 0.993
1	0.852	 0	 0	 0.993
1	0.852	 0	 0	 0.993
1	0.852	 0	 0	 0.993
1	0.852	 0	 0	 0.993
1	0.852	 0	 0	 0.993
1	0.274	 -0.01	 0.012	 0.132
0	-0.62	 0	 0.649	 -0.67
0	-0.95	 0	 -0.92	 0
1	0.9	 0.869	 0	 0
1	0.029	 0	 0	 0.05
0	-0.86	 0	 0.619	 -0.80
0	-0.95	 0	 0.624	 -0.57
0	-0.05	 0	 -0.09	 -0.11
1	0.556	 -0.79	 0	 0.755
1	0	 0	 -0.84	 -0.87
1	0	 0	 0.949	 -0.84
1	0.797	 -0.71	 0	 0.736
1	0.849	 -0.50	 0	 0.845
1	-0.03	 0.085	 0	 0.127
0	-0.90	 0	 -0.72	 0
0	-0.94	 0	 0.434	 -0.94
0	-0.16	 -0.07	 -0.08	 -0.16
0	-0.08	 -0.04	 0.201	 -0.41
0	-0.75	 0	 0.674	 -0.59
0	-0.91	 0	 -0.72	 -0.99
0	-0.82	 0	 0.672	 -0.54
0	-0.83	 0	 0.791	 0
0	0	 0.067	 0	 0.05
1	0.824	 -0.71	 0	 0.732
1	0.821	 -0.99	 0	 0.572
1	-0.07	 0.192	 0.634	 -0.63
1	-0.04	 0	 0	 -0.05
0	-0.62	 0	 0.627	 -0.59
0	0	 0	 0.962	 -0.76
0	0	 0	 0.96	 -0.76
0	-0.78	 0	 0.74	 -0.94
0	-0.81	 0	 0.885	 -0.92
0	0	 -0.03	 0.05	 -0.14
1	0.718	 0	 0	 0
1	0.718	 0	 0	 0
1	0.718	 0	 0	 0
1	-0.06	 0	 0	 -0.03
1	0.615	 0.643	 -0.24	 0.29
1	0.718	 0	 0	 0
1	0	 0	 -0.87	 -0.99
1	0.772	 0	 0	 0.926
1	0.774	 0	 0	 0.923
1	0	 0	 1.0	 -0.92
0	-0.96	 0	 0.624	 -0.99
1	0.922	 0	 0	 0.762
1	0.02	 0.071	 0	 0.069
1	0.966	 0.921	 0	 0.892
1	0.26	 0	 0	 0.089
1	0.02	 0.071	 0	 0.069
1	0	 0.091	 0	 0.073
1	0.073	 0	 0	 0.231
1	0.884	 0.942	 0	 0.743
1	0	 -0.08	 0	 0
1	0	 -0.08	 0	 0
1	0.925	 0.993	 0	 0.832
1	0.702	 0	 0	 0.703
1	-0.06	 -0.00	 -0.09	 0
1	0.108	 -0.08	 -0.06	 0
1	0.17	 -0.04	 0.021	 0.124
1	0.742	 0.911	 0	 0.956
1	0.965	 0	 0	 0.907
1	0.584	 -0.78	 0	 0.546
1	0.546	 -0.96	 0	 0.533
1	0.987	 0.818	 0	 0
1	-0.15	 0.162	 0.596	 -0.62
0	-0.19	 -0.10	 0.041	 -0.23
1	0.702	 0	 0	 0.703
1	0.881	 0.873	 0	 0
1	0.952	 0.844	 0	 0.96
1	0.952	 0.844	 0	 0.96
0	-0.99	 0	 0.66	 -0.50
0	-0.80	 0	 -0.99	 -0.81
0	-0.09	 0	 -0.14	 0
1	0.094	 0.14	 -0.05	 -0.04
0	-0.96	 0	 0.108	 -0.90
1	0.242	 0.07	 0	 0.099
0	-0.96	 0	 0.108	 -0.90
0	-0.21	 0.147	 -0.27	 0.131
0	-0.07	 0.07	 -0.13	 0
0	-0.96	 0	 0.108	 -0.90
0	0	 0	 -0.70	 -0.73
0	-0.88	 0	 0	 -0.98
0	-0.98	 0	 0.677	 -0.91
0	0	 -0.03	 0	 0.149
0	-0.94	 0	 0.427	 -0.90
0	-0.95	 0	 0.618	 -0.98
0	-0.06	 -0.04	 0	 -0.20
0	-0.90	 0	 -0.94	 0
0	-0.61	 0	 0.516	 -0.96
0	0	 -0.85	 0	 0.85
1	0.821	 -0.99	 0	 0.572
1	0.977	 0	 0	 0.87
1	0.941	 -0.83	 0	 0.973
0	-0.91	 0	 0.931	 -0.72
0	0	 -0.03	 0.05	 -0.14
0	-0.74	 0	 0.877	 -0.97
1	0.692	 -0.99	 0	 0.614
0	-0.50	 0	 0.582	 -0.57
0	0	 0	 -0.87	 -0.72
1	0.853	 -0.76	 0	 0.966
0	-0.86	 0	 0.675	 -0.84
1	0.754	 0	 0	 0.861
1	0.565	 -0.73	 0	 0.542
0	-0.55	 0	 0.967	 -0.77
1	0.775	 -0.97	 0	 0.731
1	0.775	 -0.97	 0	 0.731
1	0.706	 -0.87	 0	 0.968
1	0.961	 0.87	 0	 0
0	-0.81	 0	 0	 -0.77
0	0	 0	 -0.82	 -0.92
1	0.152	 0.099	 -0.07	 0.107
1	0.048	 -0.00	 0.011	 0.064
0	-0.81	 0	 0	 -0.77
0	-0.10	 0	 0	 0
0	0	 0	 -0.73	 -0.89
1	0.086	 -0.10	 0.064	 0
0	-0.76	 0	 0.824	 -0.86
0	-0.89	 0	 0	 -0.98
0	0	 0.073	 -0.05	 0.067
0	0	 0.081	 0	 0
0	0	 0.068	 -0.06	 0.062
0	0	 0	 -0.09	 0
0	-0.88	 0	 0.589	 -0.85
0	-0.08	 0	 -0.04	 0
0	0	 0	 0	 0.098
0	-0.02	 0	 0	 -0.05
1	0.59	 -0.86	 0	 0.561
0	-0.95	 0	 0.159	 -0.94
0	-0.81	 0	 0	 -0.77
0	-0.96	 0	 0.108	 -0.90
0	-0.81	 0	 0	 -0.77
0	-0.96	 0	 0.261	 -0.95
1	0.8	 -0.97	 0	 0.512
0	-0.66	 0	 0.859	 -0.82
1	0.623	 -0.90	 0	 0.533
0	-0.80	 0	 0.826	 -0.62
0	-0.79	 0.262	 -0.45	 -0.04
0	-0.11	 0.074	 -0.12	 0
1	0.623	 -0.90	 0	 0.533
1	0.59	 -0.81	 0	 0.571
0	-0.56	 0	 0.917	 -0.88
1	0.98	 -0.74	 0	 0.984
1	0	 0	 0.919	 -0.74
1	0.063	 -0.23	 0	 -0.05
1	0.712	 -0.93	 0	 0
1	0	 0.745	 0	 0.863
0	-0.75	 0	 0.794	 -0.58
0	-0.81	 0	 0.767	 -0.93
1	0.969	 0.817	 0	 0.828
1	0.969	 0.817	 0	 0.828
1	-0.04	 0.192	 -0.07	 0.152
1	0.836	 0.827	 0	 0
1	0.997	 -0.84	 0	 0.927
0	-0.86	 0	 -0.79	 0
0	0	 0.843	 0	 0.762
1	0.716	 -0.57	 0	 0.681
1	0.814	 -0.50	 0	 0.622
0	-0.68	 0	 0.956	 -0.90
0	-0.95	 0	 0.825	 -0.80
0	-0.83	 0	 0.743	 0
0	-0.82	 0	 0.748	 0
0	0	 0.755	 0	 0.909
0	0.036	 0.111	 -0.05	 0.054
1	0.783	 -0.60	 0	 0.512
1	0	 0.855	 0	 0.878
1	0.97	 0.868	 0	 0
1	0.97	 0.868	 0	 0
1	0.863	 -0.55	 0	 0.653
1	0.793	 0.739	 0	 0
1	0.644	 -0.94	 0	 0.729
1	-0.10	 0	 -0.05	 0
0	-0.80	 0	 0	 -0.98
0	-0.89	 0	 0	 -0.70
0	-0.87	 0	 0.822	 -0.62
1	0.577	 -0.50	 0	 0.901
1	0.707	 -0.52	 0	 0.634
1	0	 0.815	 0	 0.844
0	-0.96	 0	 -0.93	 0
0	0	 0	 0.998	 -0.99
1	0.481	 0.663	 -0.25	 0.24
1	0.481	 0.663	 -0.25	 0.24
0	-0.94	 0	 0.745	 -0.97
0	0	 0	 1.0	 -0.92
0	-0.96	 0	 0.624	 -0.99
0	-0.71	 0	 0.845	 -0.69
0	0.038	 0	 0.031	 0.124
0	0	 0	 -0.95	 -0.95
0	-0.64	 0	 0.879	 -0.98
